SEASON_YEAR,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,PTS
2012-13,Los Angeles Clippers,21200203,2012-11-26T00:00:00,LAC vs. NOH,L,98
2012-13,New Orleans Hornets,21200203,2012-11-26T00:00:00,NOH @ LAC,W,105
2012-13,Dallas Mavericks,21200204,2012-11-27T00:00:00,DAL @ PHI,L,98
2012-13,Philadelphia 76ers,21200204,2012-11-27T00:00:00,PHI vs. DAL,W,100
2012-13,Cleveland Cavaliers,21200205,2012-11-27T00:00:00,CLE vs. PHX,L,78
2012-13,Phoenix Suns,21200205,2012-11-27T00:00:00,PHX @ CLE,W,91
2012-13,Houston Rockets,21200206,2012-11-27T00:00:00,HOU vs. TOR,W,117
2012-13,Toronto Raptors,21200206,2012-11-27T00:00:00,TOR @ HOU,L,101
2012-13,Minnesota Timberwolves,21200207,2012-11-27T00:00:00,MIN @ SAC,W,97
2012-13,Sacramento Kings,21200207,2012-11-27T00:00:00,SAC vs. MIN,L,89
2012-13,Indiana Pacers,21200208,2012-11-27T00:00:00,IND @ LAL,W,79
2012-13,Los Angeles Lakers,21200208,2012-11-27T00:00:00,LAL vs. IND,L,77
2012-13,Portland Trail Blazers,21200209,2012-11-28T00:00:00,POR @ WAS,L,82
2012-13,Washington Wizards,21200209,2012-11-28T00:00:00,WAS vs. POR,W,84
2012-13,Orlando Magic,21200210,2012-11-28T00:00:00,ORL vs. SAS,L,89
2012-13,San Antonio Spurs,21200210,2012-11-28T00:00:00,SAS @ ORL,W,110
2012-13,Boston Celtics,21200211,2012-11-28T00:00:00,BOS vs. BKN,L,83
2012-13,Brooklyn Nets,21200211,2012-11-28T00:00:00,BKN @ BOS,W,95
2012-13,Atlanta Hawks,21200212,2012-11-28T00:00:00,ATL vs. CHA,W,94
2012-13,Charlotte Bobcats,21200212,2012-11-28T00:00:00,CHA @ ATL,L,91
2012-13,Detroit Pistons,21200213,2012-11-28T00:00:00,DET vs. PHX,W,117
2012-13,Phoenix Suns,21200213,2012-11-28T00:00:00,PHX @ DET,L,77
2012-13,Chicago Bulls,21200214,2012-11-28T00:00:00,CHI vs. DAL,W,101
2012-13,Dallas Mavericks,21200214,2012-11-28T00:00:00,DAL @ CHI,L,78
2012-13,Milwaukee Bucks,21200215,2012-11-28T00:00:00,MIL vs. NYK,L,88
2012-13,New York Knicks,21200215,2012-11-28T00:00:00,NYK @ MIL,W,102
2012-13,Memphis Grizzlies,21200216,2012-11-28T00:00:00,MEM vs. TOR,W,103
2012-13,Toronto Raptors,21200216,2012-11-28T00:00:00,TOR @ MEM,L,82
2012-13,New Orleans Hornets,21200217,2012-11-28T00:00:00,NOH vs. UTA,L,84
2012-13,Utah Jazz,21200217,2012-11-28T00:00:00,UTA @ NOH,W,96
2012-13,Houston Rockets,21200218,2012-11-28T00:00:00,HOU @ OKC,L,98
2012-13,Oklahoma City Thunder,21200218,2012-11-28T00:00:00,OKC vs. HOU,W,120
2012-13,Los Angeles Clippers,21200219,2012-11-28T00:00:00,LAC vs. MIN,W,101
2012-13,Minnesota Timberwolves,21200219,2012-11-28T00:00:00,MIN @ LAC,L,95
2012-13,Miami Heat,21200220,2012-11-29T00:00:00,MIA vs. SAS,W,105
2012-13,San Antonio Spurs,21200220,2012-11-29T00:00:00,SAS @ MIA,L,100
2012-13,Denver Nuggets,21200221,2012-11-29T00:00:00,DEN @ GSW,L,105
2012-13,Golden State Warriors,21200221,2012-11-29T00:00:00,GSW vs. DEN,W,106
2012-13,Phoenix Suns,21200222,2012-11-30T00:00:00,PHX @ TOR,L,97
2012-13,Toronto Raptors,21200222,2012-11-30T00:00:00,TOR vs. PHX,W,101
2012-13,Charlotte Bobcats,21200223,2012-11-30T00:00:00,CHA vs. PHI,L,98
2012-13,Philadelphia 76ers,21200223,2012-11-30T00:00:00,PHI @ CHA,W,104
2012-13,Brooklyn Nets,21200224,2012-11-30T00:00:00,BKN @ ORL,W,98
2012-13,Orlando Magic,21200224,2012-11-30T00:00:00,ORL vs. BKN,L,86
2012-13,Boston Celtics,21200225,2012-11-30T00:00:00,BOS vs. POR,W,96
2012-13,Portland Trail Blazers,21200225,2012-11-30T00:00:00,POR @ BOS,L,78
2012-13,New York Knicks,21200226,2012-11-30T00:00:00,NYK vs. WAS,W,108
2012-13,Washington Wizards,21200226,2012-11-30T00:00:00,WAS @ NYK,L,87
2012-13,Atlanta Hawks,21200227,2012-11-30T00:00:00,ATL vs. CLE,L,111
2012-13,Cleveland Cavaliers,21200227,2012-11-30T00:00:00,CLE @ ATL,W,113
2012-13,Detroit Pistons,21200228,2012-11-30T00:00:00,DET @ MEM,L,78
2012-13,Memphis Grizzlies,21200228,2012-11-30T00:00:00,MEM vs. DET,W,90
2012-13,Oklahoma City Thunder,21200229,2012-11-30T00:00:00,OKC vs. UTA,W,106
2012-13,Utah Jazz,21200229,2012-11-30T00:00:00,UTA @ OKC,L,94
2012-13,Milwaukee Bucks,21200230,2012-11-30T00:00:00,MIL @ MIN,L,85
2012-13,Minnesota Timberwolves,21200230,2012-11-30T00:00:00,MIN vs. MIL,W,95
2012-13,Indiana Pacers,21200231,2012-11-30T00:00:00,IND @ SAC,W,97
2012-13,Sacramento Kings,21200231,2012-11-30T00:00:00,SAC vs. IND,L,92
2012-13,Denver Nuggets,21200232,2012-11-30T00:00:00,DEN @ LAL,L,103
2012-13,Los Angeles Lakers,21200232,2012-11-30T00:00:00,LAL vs. DEN,W,122
2012-13,Brooklyn Nets,21200233,2012-12-01T00:00:00,BKN @ MIA,L,89
2012-13,Miami Heat,21200233,2012-12-01T00:00:00,MIA vs. BKN,W,102
2012-13,Cleveland Cavaliers,21200234,2012-12-01T00:00:00,CLE vs. POR,L,117
2012-13,Portland Trail Blazers,21200234,2012-12-01T00:00:00,POR @ CLE,W,118
2012-13,Chicago Bulls,21200235,2012-12-01T00:00:00,CHI vs. PHI,W,93
2012-13,Philadelphia 76ers,21200235,2012-12-01T00:00:00,PHI @ CHI,L,88
2012-13,New Orleans Hornets,21200236,2012-12-01T00:00:00,NOH vs. OKC,L,79
2012-13,Oklahoma City Thunder,21200236,2012-12-01T00:00:00,OKC @ NOH,W,100
2012-13,Houston Rockets,21200237,2012-12-01T00:00:00,HOU vs. UTA,W,124
2012-13,Utah Jazz,21200237,2012-12-01T00:00:00,UTA @ HOU,L,116
2012-13,Boston Celtics,21200238,2012-12-01T00:00:00,BOS @ MIL,L,88
2012-13,Milwaukee Bucks,21200238,2012-12-01T00:00:00,MIL vs. BOS,W,91
2012-13,Memphis Grizzlies,21200239,2012-12-01T00:00:00,MEM @ SAS,L,95
2012-13,San Antonio Spurs,21200239,2012-12-01T00:00:00,SAS vs. MEM,W,99
